STATE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,TWAY_ID,SCH_BUS,RAIL,FATALS,DRUNK_DR
42,2,0,4,3,4,4,SR-65 OHIO RIVER BLVD,0,0,2,1
42,2,0,1,43,4,3,US-422 CHOCOLATE AVE,0,0,1,0
42,2,0,2,133,4,2,SR-234 EAST BERLIN RD,0,0,1,0
42,2,0,3,133,4,6,SR-24 WINTERSTOWN RD,0,0,1,0
42,1,0,1,61,4,1,SR-3017,0,0,1,1
42,1,0,2,15,4,1,LEROY MOUNTAIN RD,0,0,1,1
42,2,0,2,51,4,5,US-119 MEMORIAL BLVD,0,0,1,0
42,2,0,3,107,4,5,US-209 GRAND AVE,0,0,1,1
42,2,0,3,89,4,1,SR-447 CREEK RD,0,0,1,0
42,1,0,1,45,4,6,SR-3101 ROCKY HILL RD,0,0,1,0
42,3,0,4,97,3,6,US-11 POINT TOWNSHIP RD,0,0,3,0
42,2,0,3,3,4,1,SR-8 WILLIAM FLINN HWY,0,0,1,0
42,2,0,2,101,4,5,SR-3005 BELMONT AVE,0,0,1,1
42,2,0,3,89,4,2,TURKEY RIDGE RD,0,0,1,0
42,1,1,3,49,4,3,US-20 BUFFALO RD,0,0,1,0
42,1,0,2,115,4,5,SR-4006 HAWLEYTON RD,0,0,1,1
42,1,0,1,75,4,4,SR-2023 SOUTH MOUNTAIN RD,0,0,1,1
42,1,0,3,35,4,1,I-80 Z H CONFAIR MEMORIAL HWY,0,0,1,0
42,1,0,1,79,4,3,SR-92 EXETER AVE,0,0,1,0
42,2,0,2,101,4,4,SR-1011 WELSH RD,0,0,1,0
42,3,0,3,19,4,3,SR-8 WILLIAM FLINN HWY,0,0,1,0
42,1,0,1,129,4,2,I-76 EAST/WEST TPKE,0,0,1,0
42,1,0,1,85,4,4,SR-58 MERCER RD,0,0,1,0
42,1,0,1,21,4,7,SR-164 MUNSTER RD,0,0,1,1
42,2,0,5,77,4,1,SR-145 FOURTH ST,0,0,1,1
42,1,0,3,125,4,6,SHIPE RUN RD,0,0,1,0
42,1,0,1,89,4,1,NEYHART RD,0,0,1,0
42,3,0,4,49,4,1,GERMAN ST,0,0,1,2
42,1,0,3,11,4,7,SUNSET HILL RD,0,0,2,0
42,2,0,4,101,4,3,SR-2009 HARBISON AVE,0,0,1,0
42,1,0,1,117,4,7,SR-2027 CANOE CAMP CREEK RD,0,0,1,1
42,2,0,3,27,4,1,SR-150 BALD EAGLE VALLEY RD,0,0,1,0
42,2,0,3,33,4,2,US-322 WOODLAND RD,0,0,1,0
42,2,0,2,29,4,6,US-202 WILMINGTON PIKE,0,0,1,1
42,2,0,3,79,4,4,SR-2002 SANS SOUCI PKWY,0,0,1,1
42,2,0,2,29,4,6,US-322 HORSESHOE PIKE,0,0,1,0
42,1,0,1,101,4,5,US-30 GIRARD AVE,0,0,1,0
42,1,0,3,91,4,3,SR-563 RIDGE RD,0,0,1,1
42,1,0,2,9,4,7,SR-4018 ROCKLICK HOLLOW RD,0,0,1,1
42,1,0,2,79,4,2,SR-4011 OLD TIOGA TPKE,0,0,1,0
42,2,0,2,107,4,5,US-209 W WATER ST,0,0,1,0
42,1,1,1,133,4,7,I-83 VFW OF US MEM HWY,0,0,1,1
42,2,0,3,65,4,5,SR-950 THIRD ST,0,0,1,0
42,1,0,1,125,4,2,US-40 CHESTNUT ST EXT,0,0,1,1
42,2,0,2,17,4,7,SR-2026 TRENTON AVE,0,0,1,0
42,2,0,2,61,4,7,US-22 WILLIAM PENN HWY,0,0,1,0
42,2,0,2,101,4,2,SR-8008 RAMP D RD,0,0,1,0
42,2,0,2,49,4,3,SR-699 ERIE ST,0,0,1,0
42,1,0,1,79,4,6,SR-3020 TOMHICKEN RD,0,0,1,1
42,1,1,1,125,4,2,I-79,0,0,1,0
42,2,0,3,19,4,2,SR-8 PITTSBURGH RD,0,0,1,0
42,2,0,3,15,4,1,US-220,0,0,1,0
42,1,0,1,17,4,7,SR-2002 RADCLIFFE ST,0,0,1,1
42,1,0,1,3,4,1,SR-51 CLAIRTON BLVD,0,0,1,0
42,2,0,2,13,4,4,US-22 WILLIAM PENN HWY,0,0,1,0
42,1,0,1,41,4,3,SR-641 TRINDLE RD,0,0,1,0
42,1,0,1,45,4,3,SR-2024 MARSHALL RD,0,0,1,0
42,1,0,2,101,4,1,SR-2009 HARBISON AVE,0,0,1,0
42,2,0,2,29,4,5,US-30 COATESVLE DOWNINGTOW BYP,0,0,1,0
42,1,0,1,11,4,1,SR-662 FRANKLIN ST,0,0,1,1
42,3,0,3,45,4,5,SR-320 SPROUL RD,0,0,1,0
42,1,0,4,129,4,4,LINN RUN RD,0,0,1,1
42,1,0,2,29,4,4,SR-724 SCHUYLKILL RD,0,0,1,1
42,2,0,2,77,4,5,SR-145 MACARTHUR RD,0,0,1,0
42,1,1,1,41,5,6,AIRPORT RD,0,0,1,1
42,1,0,1,125,5,4,SR-211 MAIN ST,0,0,1,1
42,1,1,1,91,4,5,SR-463 HORSHAM RD,0,0,1,0
42,1,0,1,85,5,7,SR-358 HADLEY RD,0,0,1,1
42,1,0,1,49,5,7,US-20 LAKE RD,0,0,1,1
42,1,0,1,39,5,3,SR-3004 ADAMSVILLE RD,0,0,1,1
42,1,0,2,29,5,1,SR-10 HONEY BROOK RD,0,0,1,1
42,1,0,1,5,5,1,US-20 BENJAMIN FRANKLIN HWY,0,0,1,0
42,2,0,2,45,5,3,US-322 CONCHESTER HWY,1,0,1,0
42,2,1,2,17,5,5,US-1 LINCOLN HWY,0,0,1,0
42,2,0,2,11,5,3,SR-2049 OLD AIRPORT RD,0,0,1,0
42,2,0,2,49,5,6,SR-8 WATTSBURG RD,0,0,1,1
42,2,0,2,11,5,3,US-222 ALLENTOWN PIKE,0,0,1,0
42,2,0,5,89,5,1,SR-196 STERLING RD,0,0,1,0
42,2,0,3,71,5,1,US-30 LINCOLN HWY,0,0,1,1
42,2,0,2,51,5,6,SR-168 HARTLEY HILL RD,0,0,1,0
42,2,0,3,29,5,4,SR-162 STRASBURG RD,0,0,1,0
42,1,0,1,75,5,3,SR-419 MYERSTOWN RD,0,0,1,0
42,2,0,3,133,5,4,US-30 LINCOLN HWY,0,0,1,0
42,2,0,5,115,5,7,SR-167 GREENWOOD ST,0,0,1,0
42,1,1,1,77,5,7,KINGS HWY,0,0,1,0
42,1,1,4,133,2,1,I-0083 VFW OF US MEM HW,0,0,1,0
42,1,0,2,79,5,3,I-80,0,0,1,0
42,1,0,1,71,5,4,EDEN RD,0,0,1,0
42,1,0,1,99,5,2,SR-850 VALLEY RD,0,0,1,1
42,1,0,1,129,5,5,I-76 PENNSYLVANIA TPKE,0,0,1,1
42,1,0,1,11,5,7,SR-73 PHILADELPHIA AVE,0,0,1,1
42,1,0,1,31,5,3,SR-28,0,0,1,1
42,1,0,2,129,5,1,SR-136 GREENSBURG RD,0,0,1,1
42,1,1,1,3,5,6,GILMORE DR,0,0,1,1
42,1,0,1,95,5,7,SR-2025 MAIN ST,0,0,1,1
42,1,0,1,25,5,6,SR-2006 LOWER SMITH GAP RD,0,0,1,1
42,1,0,1,19,5,2,FRESHCORN RD,0,0,1,0
42,2,0,4,3,5,7,SR-51 HAYDEN BLVD,0,0,1,0
42,1,0,1,61,5,6,US-522 CROGHAN PIKE,0,0,1,0
42,2,0,2,51,5,4,US-40 GEO C MARSHALL PKWY,0,0,1,0
42,1,1,1,71,5,7,NARVON RD,0,0,1,0
42,1,0,1,29,5,1,SR-272 CHRISTINE RD,0,0,1,1
42,2,0,4,47,5,5,SR-66,0,0,3,1
42,2,0,3,35,5,7,SR-120 BUCKTAIL TRAIL HWY,0,0,2,0
42,2,0,2,73,5,3,SR-956 NESHANNOCK FALLS RD,0,0,1,0
42,1,0,3,71,5,1,BACHMANTOWN RD,0,0,1,1
42,2,0,3,45,5,5,US-1 BALTIMORE PIKE,0,0,1,0
42,2,0,4,123,5,1,US-62,0,0,1,0
42,1,1,1,69,2,6,SR-3020 LINDEN ST,0,0,1,0
42,2,0,2,3,5,5,I-376 PENN LINCOLN PKWY,0,0,1,0
42,2,0,2,45,5,3,SR-3046 SMITHBRIDGE RD,0,0,1,0
42,2,0,2,39,5,5,SR-18 SPRINGBORO RD,0,0,1,1
42,1,2,1,101,2,1,SR-2007 FRANKFORD AVE,0,0,1,1
42,2,0,2,71,5,5,SR-272 LANCASTER PIKE,0,0,1,0
42,1,0,1,49,5,2,I-79 RAYMONG P SHAFER HWY,0,0,1,1
42,1,1,1,79,5,1,SR-2039 WESTMINSTER RD,0,0,1,0
42,2,0,2,123,5,3,SR-27,0,0,1,0
42,2,0,1,39,5,4,SR-2023 MOSS GROVE RD,0,0,1,0
42,1,0,1,131,3,4,SR-307 WINOLA RD,0,0,1,0
42,1,1,1,3,5,4,CR-GREENSBURG PIKE,1,0,1,0
42,1,0,1,129,5,6,BROADWAY AVE,0,0,1,1
42,1,0,1,3,5,1,SR-28 EAST OHIO ST,0,0,1,0
42,2,0,2,125,5,3,SR-18 HENDERSON RD,0,0,1,0
42,2,0,2,77,5,2,SR-1007 NORTH DAUPHIN ST,0,0,1,1
42,2,0,3,71,5,1,SR-441 WATER ST,0,0,1,0
42,2,0,3,77,5,6,SR-4014 PARK AVE,0,0,1,0
42,2,0,4,107,5,5,SR-61 CENTER AVE,0,0,1,0
42,1,0,2,43,5,1,I-81 AMERICAN LEGION MEM HWY,0,0,2,0
42,2,0,2,43,2,1,I-0081 AMERICAN LEGION MEM HW,0,0,1,0
42,1,0,1,39,5,6,HINKSON RD,0,0,1,1
42,1,0,1,95,5,3,SR-1005 SULLIVAN TRAIL RD,0,0,1,0
42,2,0,2,101,5,5,KEMBLE AVE,0,0,1,0
42,2,0,5,101,5,1,SR-2008 GIRARD AVE,0,0,1,1
42,1,1,1,27,2,3,I-99 THOMAS D LARSON MEM HW,0,0,1,0
42,2,0,5,101,5,6,US-1 ROOSEVELT BLVD,0,0,1,0
42,2,2,2,101,5,4,SR-2006 SPRING GARDEN ST,0,0,1,0
42,1,0,2,39,5,5,SR-1039 SHREVE RIDGE RD,0,0,1,0
42,1,0,1,101,5,6,SR-3 CHESTNUT ST,0,0,1,0
42,3,0,5,13,5,5,SR-36 WOODBURY PIKE,0,0,1,0
42,1,0,1,7,5,1,SR-65 MERCER RD,0,0,1,1
42,1,0,1,125,5,7,SR-2053 WEAVER SCHOOL RD,0,0,1,0
42,1,1,1,77,5,3,SR-1003 AIRPORT RD,0,0,1,0
42,1,0,1,101,5,7,SR-3021 ELMWOOD AVE,0,0,1,0
42,3,0,7,7,5,6,SR-3006 CROSSINGVILLE RD,0,0,1,0
42,4,0,5,41,5,6,I-81 AMERICAN LEGION MEM HWY,0,0,2,0
42,1,1,1,49,5,5,SR-4034 BAYFRONT PKWY,0,0,1,0
42,3,0,6,101,5,2,SR-6001 ROOSEVELT BVLD,0,0,1,0
42,4,0,6,49,5,7,US-6 GRAND ARMY OF THE REP HWY,0,0,1,0
42,1,0,1,39,5,1,SR-285,0,0,1,1
42,1,0,2,123,5,6,US-6 GRAND ARMY OF THE REP HWY,0,0,1,0
42,2,0,2,129,5,6,LIGONIER ST,0,0,1,0
42,1,1,1,17,5,6,SR-132 STREET RD,0,0,1,0
42,1,1,2,91,5,4,SWEDE RD,0,0,1,0
42,1,1,1,77,5,5,UNION ST,0,0,1,0
42,2,0,1,13,5,1,US-220B,0,0,1,1
42,1,0,1,45,5,5,SR-1042 EAGLE RD,0,0,1,0
42,1,0,2,131,5,4,SR-92,0,0,1,0
42,1,0,1,37,5,3,US-11 NEW BERWICK HWY,0,0,1,1
42,2,0,5,71,5,4,SR-324 MARTICVILLE RD,0,0,1,0
42,2,0,2,45,5,6,I-476 MID COUNTY EXPY,0,0,2,1
42,2,0,1,133,5,7,US-30 LINCOLN HWY,0,0,1,0
42,2,0,2,43,6,1,US-22 WILLIAM PENN HWY,0,0,1,1
42,2,0,6,133,6,4,SR-124 EAST PROSPECT RD,0,0,1,0
42,2,0,3,29,6,3,US-030B BUSINESS 30/LINCOL HWY,0,0,1,0
42,1,0,1,125,6,6,SR-3011 MCKEE RD,0,0,1,0
42,2,0,2,75,6,7,WOODS LN,0,0,1,2
42,2,0,3,75,6,7,US-22 ALLENTOWN BLVD,0,0,1,0
42,3,0,3,61,5,4,SR-26 MCALVEYS FORT RD,0,0,1,0
42,2,0,4,33,6,2,US-322 TWENTY EIGHTH DIVIS HWY,0,0,2,0
42,1,0,1,127,6,7,SR-2003 LONG RIDGE RD,0,0,1,0
42,3,0,7,49,6,4,SR-4018 LAKE RD,0,0,1,1
42,2,0,4,1,6,7,US-30 CHAMBERSBURG RD,0,0,1,0
42,2,0,4,91,6,4,US-30 LANCASTER AVE,0,0,1,0
42,1,0,1,35,6,7,KEATING MOUNTAIN RD,0,0,1,0
42,1,0,1,31,6,4,SR-68,0,0,1,1
42,3,0,3,49,6,2,SR-955 IROQUOIS AVE,0,0,1,0
42,2,0,2,91,6,1,SR-263 OLD YORK RD,0,0,1,0
42,1,0,1,115,6,7,SR-3004,0,0,1,1
42,1,0,1,125,6,5,I-79,0,0,1,0
42,1,0,1,99,6,1,SR-34 MAIN ST,0,0,1,1
42,2,0,2,75,5,5,SR-241 MOUNT WILSON RD,0,0,1,2
42,1,0,1,131,5,2,SR-4008 MESHOPPEN CRK RD,0,0,1,0
42,1,1,1,133,6,1,SR-8002 RAMP RD,0,0,1,1
42,2,0,3,21,5,6,SR-8005 RAMP K RD,0,0,1,0
42,1,0,1,101,6,4,ALBION ST,0,0,1,0
42,4,2,2,45,6,2,US-13 NINTH ST,0,0,1,1
42,1,0,1,69,6,2,SR-2016 BEAR LAKE RD,0,0,1,0
42,2,0,3,75,6,1,I-81 AMERICAN LEGION HWY,0,0,1,1
42,1,0,2,129,6,1,US-30 LINCOLN HWY,0,0,1,1
42,1,1,1,3,6,3,SR-1033 HOWES RUN RD,0,0,1,0
42,2,0,2,101,4,3,SR-1001 VERREE RD,0,0,1,0
42,1,0,1,133,6,1,SR-462 MARKET ST,0,501563L,1,1
42,1,0,2,3,6,1,SR-3069 LIBERTY AVE,0,0,1,1
42,4,0,4,91,6,7,US-422 POTTSTOWN BYP,0,0,1,0
42,1,0,1,9,6,1,SR-26 NORTH SPRING ST,0,0,1,1
42,1,0,3,51,6,1,SR-281 MAE WEST RD,0,0,1,0
42,2,0,2,81,5,5,SR-2045 FAIRFIELD RD,0,0,1,0
42,1,0,1,95,5,4,SR-611 S DELAWARE DR,0,0,1,1
42,2,0,3,39,6,7,SR-8 SPRING ST,0,0,1,0
42,3,0,4,43,6,1,I-76 EAST/WEST TPKE,0,0,1,1
42,1,0,1,11,6,3,US-222 PARK RD EXT,0,0,1,1
42,1,0,1,105,6,7,RAPLEY RD,0,0,1,1
42,1,1,1,71,6,3,SR-300 283RD FIELD ARTILLE HWY,0,0,1,0
42,1,0,1,101,6,4,FORT MIFFLIN RD,0,0,1,1
42,1,0,4,15,6,1,SR-3002 OVERTON RD,0,0,1,1
42,2,0,3,109,6,7,US-11,0,0,1,1
42,1,0,1,115,6,6,SR-1018,0,0,1,1
42,4,0,4,121,6,5,I-80 Z H CONFAIR HWY,0,0,1,0
42,2,0,2,3,6,1,HOCHBERG DR,0,0,1,0
42,2,0,3,19,6,2,SR-68 BEAVER ST,0,0,1,0
42,4,0,4,51,6,3,US-119 MEMORIAL BLVD,0,0,1,1
42,1,0,1,31,6,6,SR-66 PAINT BLVD,0,0,1,1
42,1,0,1,17,6,6,SR-2015 BENSALEM BLVD,0,0,1,0
42,1,0,3,133,6,7,PINCHTOWN RD,0,0,1,1
42,1,0,1,51,6,2,SR-2008 OLD MILL RD,0,0,1,0
42,1,1,2,69,6,7,ROBERTS RD,0,0,1,0
42,1,0,1,49,6,1,US-20 MAIN ST,0,0,1,0
42,2,0,3,71,6,7,US-222 ROBERT FULTON HWY,0,0,1,0
42,1,0,2,71,6,6,SR-272 WILLOW STREET PIKE,0,0,2,1
42,2,0,2,97,6,4,SR-147,0,0,1,0
42,2,0,2,133,6,3,SALEM CHURCH RD,0,0,1,2
42,2,0,2,43,6,5,SR-230 HARRISBURG PIKE,0,0,1,0
42,1,0,1,31,6,5,SR-66,0,0,1,1
42,6,0,1,71,5,3,AUCTION RD,0,0,1,1
42,1,1,3,1,6,7,SR-3011 CARROLL'S TRACT RD,0,0,1,0
42,1,0,2,43,6,4,STAUFFERS CHURCH RD,0,0,1,1
42,1,0,4,79,6,7,CR-OLD AIRPORT RD,0,0,1,1
42,1,0,1,29,6,5,BORO LINE RD,0,0,1,1
42,1,0,1,29,6,2,SR-1020 WORTHINGTON RD,0,0,1,0
42,1,0,1,39,6,7,I-79 RAYMOND P SHAFER HWY,0,0,1,0
42,2,0,2,121,6,4,US-322 TWENTYEIGHTH DIVISI HWY,0,0,1,0
42,2,0,2,101,6,3,SR-4009 ROBERTS AVE,0,0,1,0
42,4,0,8,41,6,6,I-81 AMERICAN LEGION MEM HWY,0,0,1,0
42,1,0,5,19,6,4,SR-173 CENTERVILLE PIKE,0,0,3,0
42,2,0,2,17,6,3,SR-413,0,0,1,0
42,2,0,5,101,5,6,SR-1009 BUSTLETON AVE,0,0,1,0
42,1,0,1,95,6,2,SR-611 DELAWARE AVE,0,0,1,0
42,2,0,2,3,6,4,NORTH AVE,0,0,1,0
42,1,0,1,61,6,7,US-522 CROGHAN PIKE,0,0,1,0
42,1,0,3,53,6,4,SR-4004 GERMAN HILL RD,0,0,3,0
42,1,0,1,29,6,7,WILSON MILL RD,0,0,1,1
42,2,0,2,37,6,4,SR-42 STATE ST,0,0,1,0
42,1,0,2,51,6,1,RIDGE BLVD,0,0,1,1
42,1,0,1,17,6,4,US-13 BRISTOL PIKE,0,0,1,1
42,3,0,3,71,6,7,SR-462 KING ST,0,0,1,1
42,2,0,2,101,6,3,LINCOLN DR,0,0,1,0
42,1,0,1,101,6,1,US-1 ROOSEVELT BLVD,0,0,1,1
42,1,0,1,69,6,2,SR-4034 COUNTRY CLUB RD,0,0,1,1
42,1,0,1,91,6,6,E RIDGE PIKE,0,0,1,0
42,2,0,3,19,6,3,US-19 PERRY HWY,0,0,1,0
42,2,0,4,77,6,1,SR-2004 SUSQUEHANNA ST,0,0,3,2
42,2,0,4,117,6,1,COLTON RD,0,0,1,0
42,2,1,2,13,6,4,SR-764 SEVENTH AVE,0,0,1,0
42,1,0,1,29,7,5,SR-472 LANCASTER PIKE,0,0,1,1
42,1,0,2,51,7,3,SR-201 VANDERBILT RD,0,0,1,0
42,1,0,1,133,7,3,SR-921 ZIONS VIEW RD,0,0,1,0
42,1,0,2,75,7,4,SR-4001 SIXTEENTH ST,0,0,1,0
42,1,0,1,9,7,5,SR-2007 BIG CREEK RD,0,0,1,1
42,1,0,2,91,7,7,US-422 POTTSTOWN BYP,0,0,1,0
42,1,0,2,51,7,7,SR-1051 BUTE RD,0,0,1,1
42,1,0,2,133,7,5,PHILADELPHIA ST,0,0,1,1
42,1,1,1,3,7,6,SR-2046 BALDWIN RD,0,0,1,0
42,1,0,2,83,7,3,US-6 GRAND ARMY OF THE REPUB H,0,0,1,1
42,2,0,2,79,7,2,SR-924 HAZLETON SHEPTON HWY,0,0,1,0
42,1,1,2,3,7,7,SR-51 STOOPS FERRY RD,0,0,1,0
42,1,0,1,127,7,7,SR-1004 MILANVILLE RD,0,0,1,1
42,1,1,1,107,7,5,US-209 RIVER RD,0,0,1,0
42,1,0,1,21,7,4,SR-1009 DUTCH RD,0,0,1,1
42,1,0,1,49,7,5,SR-1001 LOGAN RD,0,0,1,1
42,2,0,3,23,7,2,SR-120 BUCKTAIL TRAIL HWY,0,0,1,0
42,2,0,3,17,7,3,US-202 LOWER YORK RD,0,0,1,1
42,2,0,2,79,7,3,SR-1020 CARPENTER RD,0,0,1,0
42,2,0,2,63,7,3,SR-259 YELLOW CREEK PARK RD,0,0,1,0
42,1,5,1,101,7,3,US-1 ROOSEVELT BLVD,0,0,4,0
42,1,0,1,31,7,6,CARNEY RD,0,0,1,1
42,1,0,1,39,6,2,SR-285,0,0,1,0
42,2,0,3,45,7,5,US-202 WILMINGTON PIKE,0,0,1,1
42,2,0,3,97,7,1,SR-54 ELYSBURG RD,0,0,1,0
42,2,0,2,75,7,6,US-22 ALLENTOWN BLVD,0,0,1,0
42,2,0,2,69,7,4,I-380,0,0,1,0
42,2,0,2,69,7,6,I-380,0,0,1,0
42,2,0,2,63,7,5,US-22 WILLIAM PENN HWY,0,0,1,0
42,1,0,1,43,6,4,I-76 PENNSYLVANIA TURNPIKE RD,0,0,1,0
42,2,0,2,45,7,7,I-95 VIETNAM VETERANS MEMOR HW,0,0,1,1
42,2,0,5,101,7,2,SR-611 BROAD ST,0,0,2,0
42,1,0,1,59,7,2,CARMICHAELS RD,0,0,1,0
42,2,0,2,3,7,2,I-279 NORTH HILLS EXPY,0,0,2,0
42,2,0,2,35,7,4,I-80 Z H CONFAIR MEMORIAL HWY,0,0,1,0
42,2,0,3,19,7,4,US-19 PERRY HWY,0,0,1,0
42,2,0,3,49,7,3,SR-5 TWELFTH ST,0,0,1,0
42,1,0,5,69,7,5,SR-347 SCOTT RD,0,0,1,0
42,2,0,2,49,7,4,MCCLELLAND AVE,0,0,1,0
42,2,0,2,75,7,2,US-322 HORSESHOE PIKE,0,0,1,0
42,1,1,1,101,7,4,S TWENTYFIRST ST,0,0,1,0
42,1,1,1,101,7,7,FIFTH ST,0,0,1,0
42,1,0,4,101,7,2,US-1 ROOSEVELT BLVD,0,0,1,1
42,1,0,4,97,7,3,SR-4012 SNYDERTOWN RD,0,0,1,0
42,1,0,1,91,7,4,SCHLOSSER RD,0,0,1,0
42,1,0,1,17,7,2,VERMILLION DR,0,0,1,0
42,3,0,6,3,7,5,SR-286 GOLDEN MILE HWY,0,0,2,0
42,1,0,1,41,6,1,FURNACE HOLLOW RD,0,0,1,1
42,1,0,8,3,7,6,SR-1013 SAXONBURG BL,0,0,1,0
42,1,1,1,49,7,4,US-19 PEACH ST,0,0,1,1
42,1,1,1,49,7,5,SR-8 WATTSBURG RD,0,0,1,0
42,1,1,1,101,7,2,SR-2014 LEHIGH AVE,0,0,1,0
42,5,1,2,79,7,6,W UNION ST,0,0,1,0
42,1,0,2,65,7,5,SPRAGUE RD,0,0,1,0
42,1,0,2,63,7,1,SR-217 GRANGE RD,0,0,2,0
42,1,0,5,125,7,3,SR-331 BRUSH RUN RD,0,0,1,1
42,1,0,1,125,7,1,SR-2041 BEALLSVILLE RD,0,0,1,0
42,3,0,3,51,7,1,SR-51 PITTSBURGH RD,0,0,1,0
42,1,0,2,117,7,3,SR-362,0,0,1,0
42,1,0,2,107,7,6,SR-443 DETURKSVILLE RD,0,0,1,0
42,3,0,5,85,7,4,US-62 FRANKLIN RD,0,0,1,0
42,1,0,2,101,7,1,SR-3007 EAST RIVER DR,0,0,1,0
42,2,1,2,71,7,1,SIXTH ST,0,0,3,0
42,2,1,2,91,7,3,I-76 SCHUYLKILL EXPY,0,0,2,1
42,3,0,3,77,7,6,SR-100,0,0,1,0
42,3,0,3,45,7,2,US-1 TOWNSHIP LINE RD,0,0,1,0
42,5,0,5,91,7,3,SR-63 WELSH RD,0,0,1,3
42,1,0,1,15,6,1,SR-2015 NORTH ST,0,0,1,1
42,1,0,1,129,6,2,SR-31 WEST NEWTON RUFFSDALE RD,0,0,1,1
42,1,0,1,17,7,4,SR-2049 DURHAM RD,0,0,1,0
42,3,0,5,101,7,7,SR-2009 ARAMINGO AVE,0,0,1,1
42,1,1,2,77,7,4,SR-4024 MOUNTAIN RD,0,0,1,0
42,1,1,1,33,7,3,SR-53,0,0,1,0
42,1,0,1,107,7,1,US-209 GRAND AVE,0,0,1,0
42,1,1,3,3,7,5,SR-400 SALTSBURG RD,0,0,1,0
42,3,0,7,101,7,7,LINCOLN DR,0,0,1,0
42,1,1,1,33,7,3,SR-1001 RIVER RD,0,0,1,0
42,1,0,4,125,7,7,SR-4012 JOFFRE BULGER RD,0,0,2,0
42,1,1,2,91,7,4,HANCOCK RD,0,0,1,0
42,1,0,1,89,7,3,SR-1007 MARSHALLS CREEK RD,0,0,1,1
42,1,1,2,3,7,1,SR-28 EAST OHIO ST,0,0,1,1
42,3,0,3,111,7,3,US-30 LINCOLN HWY,0,0,1,1
42,2,0,2,117,7,1,CORWIN RD,0,0,1,0
42,2,0,3,17,7,5,SR-8001 RAMP RD,0,0,1,0
42,1,0,5,11,6,3,AUGUSTA LN,0,0,1,0
42,1,1,1,11,7,2,SR-61 POTTSVILLE PIKE,0,0,1,0
42,2,0,3,15,7,3,SR-1064 PINE ST,0,0,1,1
42,2,1,2,79,5,4,SR-115 BEAR CREEK BLVD,0,0,2,0
42,1,0,1,3,7,7,CR-LOUGEAY RD,0,0,1,1
42,1,1,1,11,7,3,SR-1010 FLEETWOOD\LYONS RD,0,0,1,0
42,3,0,4,79,6,1,I-81 AMERICAN LEGION MEM HWY,0,0,1,0
42,1,0,4,117,7,7,BOTTOM HILL RD,0,0,1,0
42,2,0,2,43,7,4,SR-300 283RD FIELD ARTILLE HWY,0,0,1,0
42,1,0,2,17,7,3,BYPASS RD,0,0,1,0
42,2,0,2,71,7,7,SR-625 READING RD,0,0,1,0
42,1,0,1,19,8,1,SR-4010 BRANCHTON RD,0,0,1,1
42,1,0,2,11,8,5,SR-143,0,0,2,1
42,1,0,2,71,8,7,SR-2019 CAMARGO RD,0,0,1,1
42,1,0,1,71,8,1,SR-772 ROTHSVILLE RD,0,0,1,1
42,2,0,2,11,7,3,US-222 WARREN ST BYP,0,0,1,1
42,1,0,1,39,8,1,SR-8 SPRING ST,0,0,1,1
42,1,0,1,115,8,7,SR-4001,0,0,1,1
42,1,0,1,95,8,5,SR-2028 HECKTOWN RD,0,0,1,0
42,1,0,1,51,8,2,SR-982 PLEASENT VALLEY RD,0,0,1,1
42,1,0,1,9,8,3,SR-96 HYNDMAN RD,0,0,1,0
42,2,0,2,31,8,7,SR-36 COLONEL DRAKE HWY,0,0,1,0
42,2,0,2,49,8,7,SR-226,0,0,1,0
42,1,0,2,97,8,2,SR-2006 RUSHTOWN RD,0,0,2,0
42,1,0,2,91,8,6,I-76 PA TURNPIKE HWY,0,0,1,1
42,1,0,1,5,8,7,CHURCH RD,0,0,1,1
42,2,0,4,83,8,1,SR-321 WESTERBURG WAY,0,0,2,0
42,1,0,1,117,8,1,BROOKLYN RD,0,0,1,0
42,1,0,2,13,8,5,SR-2016 CHIMNEY ROCKS RD,0,0,1,1
42,1,1,1,61,8,7,US-522 RIDGELY ST,0,0,1,0
42,1,0,1,39,8,7,SR-1037 LITTLE COOLEY RD,0,0,1,0
42,2,0,2,87,6,6,SR-655,0,0,1,0
42,1,0,1,49,8,5,SR-3006,0,0,1,1
42,1,0,1,103,8,1,SR-390 PROMISED LAND RD,0,0,1,0
42,1,0,1,35,8,7,I-80 Z H CONFAIR MEMORIAL HWY,0,0,1,0
42,3,0,3,101,8,4,I-676 VINE ST EXPY,0,0,1,0
42,1,1,1,11,8,6,SR-662 OLD SWEDE RD,0,0,1,1
42,2,0,7,13,7,2,SR-1013 KETTLE RED,0,0,1,1
42,2,0,3,91,8,3,SR-3032 SPRING MILL RD,0,0,1,1
42,1,0,1,117,8,7,SR-287,0,0,1,0
42,1,0,4,75,8,1,KERCHER AVE,0,0,1,0
42,1,0,2,33,8,1,SR-3021 HENRYS RD,0,0,1,1
42,2,0,3,109,8,1,SR-204,0,0,1,0
42,1,0,1,43,8,7,HARMAN RD,0,0,1,1
42,2,0,5,91,8,3,SR-73 WASHINGTON LN,0,0,1,0
42,3,0,3,25,8,4,I-80 KEYSTONE SHORTWAY RD,0,0,1,0
42,2,0,1,133,8,7,S PINE ST,0,0,1,1
