STATE,VE_TOTAL,PEDS,PERSONS,COUNTY,MONTH,DAY_WEEK,SCH_BUS,DRUNK_DR,FATALS
1,2,0,5,69,12,4,0,0,1
1,1,0,1,101,12,6,0,0,1
1,2,0,2,51,12,6,0,0,1
1,1,0,1,83,12,6,0,1,1
1,1,0,1,103,12,7,0,0,1
1,1,0,1,97,12,7,0,0,1
1,2,0,2,73,12,3,0,0,1
1,2,0,6,73,12,7,0,0,1
1,2,1,2,127,12,3,0,0,1
1,1,0,3,3,12,4,0,1,1
1,2,0,2,73,12,4,0,0,1
1,1,0,1,125,12,5,0,0,1
1,1,0,1,53,12,5,0,0,1
1,1,0,5,11,12,6,0,0,3
1,2,0,4,19,12,6,0,0,3
1,1,0,3,73,12,7,0,1,1
1,2,0,2,113,12,7,0,0,1
1,1,0,3,49,12,7,0,1,1
1,1,0,1,73,12,5,0,1,1
1,2,2,4,97,12,7,0,0,1
1,2,0,4,73,12,5,0,0,1
1,2,0,3,95,11,5,0,1,2
1,2,1,2,73,11,7,0,0,1
1,2,0,2,125,12,4,0,0,1
1,1,0,1,121,12,6,0,0,1
1,2,0,3,73,11,7,0,0,2
1,1,0,1,1,8,2,0,1,1
1,1,0,2,43,11,5,0,0,1
1,2,0,3,99,12,3,0,0,1
1,1,0,1,43,12,7,0,1,1
1,2,0,2,9,12,2,0,0,1
1,1,0,2,87,12,7,0,1,1
1,1,1,2,101,12,7,0,0,1
1,1,1,1,53,12,5,0,0,1
1,5,0,12,53,12,1,0,0,2
1,2,0,3,95,12,2,0,0,1
1,1,0,1,17,12,2,0,0,1
1,2,0,4,91,12,2,0,1,1
1,1,0,1,73,5,5,0,0,1
1,2,0,2,89,6,1,0,1,1
1,1,0,6,73,10,7,0,1,1
1,1,0,1,133,12,1,0,0,1
1,2,0,2,73,1,6,0,0,1
1,1,0,2,77,10,7,0,0,1
1,1,0,1,15,11,7,0,0,1
1,1,0,1,105,8,7,0,1,1
1,1,0,1,121,8,7,0,0,1
1,1,0,1,41,9,2,0,0,1
1,2,0,4,3,12,7,0,0,1
1,1,0,1,83,11,7,0,0,1
1,1,1,1,3,12,2,0,0,1
1,2,0,3,101,8,6,0,0,1
1,1,0,4,125,2,7,0,1,1
1,3,0,5,127,5,6,0,0,1
1,1,0,1,113,11,5,0,0,1
1,2,0,2,73,1,5,0,0,1
1,2,0,2,73,5,3,0,1,1
1,1,0,1,125,8,4,0,0,1
1,1,0,1,73,9,7,0,0,1
1,1,1,1,127,9,1,0,0,1
1,3,0,9,73,10,1,0,0,1
1,2,0,2,123,12,4,0,0,1
1,2,0,6,73,12,7,0,0,3
1,2,0,4,15,5,6,0,0,1
1,1,1,1,73,5,5,0,0,1
1,1,0,1,49,10,3,0,1,1
1,2,0,3,83,11,5,0,0,2
1,1,0,1,49,12,7,0,0,1
1,1,0,1,5,12,5,0,0,1
1,1,0,2,61,12,1,0,1,1
2,1,1,1,20,1,3,0,0,1
2,2,0,2,290,1,6,0,0,1
2,2,0,9,170,1,2,0,0,1
2,1,0,1,20,1,4,0,0,1
2,1,1,1,20,1,4,0,0,1
2,2,0,2,90,2,4,0,0,1
2,2,0,2,122,2,5,0,0,1
2,1,0,1,170,3,3,0,0,1
2,2,0,2,170,3,1,0,0,1
2,2,0,2,170,5,2,0,1,1
2,1,0,1,20,5,4,0,0,1
2,2,0,5,122,6,1,0,0,1
2,1,0,3,170,6,6,0,0,1
2,3,0,4,20,7,4,0,0,1
2,1,1,1,270,7,2,0,0,1
2,1,0,2,201,6,5,0,0,1
2,2,0,2,20,7,2,0,0,1
2,2,0,4,20,1,5,0,0,1
2,1,0,2,170,6,3,0,0,1
2,1,0,1,261,7,7,0,1,1
2,1,0,1,70,8,3,0,1,1
2,1,0,1,261,8,4,0,0,1
2,1,2,1,20,8,6,0,1,2
2,1,0,2,20,8,7,0,1,1
2,2,0,4,170,4,1,0,0,2
2,1,0,2,90,5,1,0,0,1
2,1,0,1,240,5,1,0,0,1
2,2,0,9,20,6,1,0,1,1
2,2,0,3,240,7,6,0,0,1
2,1,0,2,188,9,5,0,0,1
2,1,0,1,20,9,3,0,0,1
2,1,0,1,122,10,2,0,1,1
2,1,0,1,90,5,6,0,1,1
2,2,0,2,170,11,7,0,1,1
2,2,0,5,20,2,4,0,0,1
2,1,0,1,150,5,5,0,1,1
2,1,0,3,20,7,6,0,1,1
2,1,0,1,90,8,7,0,1,1
2,1,1,1,20,9,2,0,0,1
2,2,0,2,90,9,2,0,0,1
2,1,0,3,90,10,3,0,0,1
2,1,1,1,20,10,4,0,0,1
2,1,0,1,90,10,7,0,0,1
2,2,0,2,170,12,2,0,0,1
2,1,0,3,68,10,5,0,1,1
2,2,0,2,20,12,7,0,0,1
2,1,0,1,122,12,4,0,1,1
2,1,0,1,50,7,5,0,1,1
2,1,0,1,170,4,4,0,0,1
4,1,0,1,23,1,5,0,0,1
4,1,0,1,13,1,5,0,0,1
4,1,1,8,21,1,6,0,0,1
4,1,1,2,13,1,7,0,0,1
4,2,0,2,3,1,2,0,1,1
4,1,1,1,19,1,2,0,0,1
4,2,0,2,13,1,6,0,0,1
4,2,0,4,17,1,6,0,0,1
4,1,0,2,25,1,6,0,0,2
4,1,1,1,19,1,6,0,0,1
4,2,0,2,13,1,7,0,1,1
4,1,0,1,23,1,1,0,0,1
4,1,0,1,3,1,4,0,0,1
4,1,0,2,25,1,5,0,0,1
4,2,0,3,13,1,7,0,0,1
4,1,0,3,19,1,1,0,0,1
4,1,0,1,5,1,1,0,0,1
4,1,0,5,13,1,1,0,0,2
4,1,0,1,19,1,1,0,1,1
4,2,1,2,27,1,2,0,0,1
4,3,0,5,25,1,3,0,0,1
4,3,0,5,13,1,3,0,1,1
4,1,1,1,15,1,4,0,0,1
4,2,0,2,25,1,7,0,0,2
4,2,0,6,13,1,1,0,0,2
4,1,1,2,27,1,1,0,0,1
4,1,0,1,13,1,2,0,1,1
4,2,0,2,13,1,3,0,0,1
4,1,0,1,21,1,1,0,0,1
4,1,0,2,19,1,5,0,1,1
4,1,0,1,21,1,6,0,1,1
4,1,0,1,17,1,4,0,0,1
4,1,1,1,13,1,6,0,1,1
4,3,0,4,13,1,7,0,0,1
4,2,0,1,1,1,3,0,0,1
4,1,0,7,17,1,4,0,0,1
4,1,1,1,13,1,5,0,0,1
4,1,0,1,13,1,1,0,1,1
4,2,0,5,27,1,6,0,0,1
4,1,1,2,13,1,4,0,0,1
4,2,1,6,13,1,6,0,0,1
4,1,0,2,13,1,6,0,0,1
4,2,0,2,13,1,7,0,0,1
4,2,0,4,13,1,3,0,0,1
4,2,0,3,13,1,3,0,0,1
4,1,0,6,1,1,4,0,1,1
4,3,0,4,13,1,7,0,0,1
4,1,1,1,1,1,7,0,0,1
4,1,0,1,13,1,7,0,0,1
4,1,0,1,13,1,1,0,1,1
4,4,0,9,13,1,1,0,0,2
4,4,0,11,19,1,1,0,1,1
4,2,1,2,13,1,2,0,0,1
4,2,0,2,13,1,4,0,0,1
4,2,0,2,13,1,3,0,0,1
4,1,0,2,13,2,6,0,0,1
4,4,0,8,3,2,6,0,0,1
4,2,0,4,13,2,6,0,0,1
4,1,1,2,19,2,6,0,0,1
4,1,0,1,13,2,7,0,1,1
4,1,0,1,5,2,7,0,0,1
4,1,1,1,13,2,2,0,0,1
4,2,0,3,19,2,1,0,0,1
4,1,1,1,21,2,4,0,0,1
4,2,0,7,21,2,4,0,1,1
4,2,0,3,19,2,4,0,0,1
4,1,0,1,1,2,5,0,0,1
4,1,1,5,19,2,7,0,0,1
4,1,0,1,13,2,1,0,0,1
4,1,0,2,17,2,2,0,0,1
4,3,0,6,13,2,2,0,0,1
4,1,1,1,19,2,2,0,0,1
4,1,1,0,15,2,6,0,0,1
4,1,0,1,15,2,7,0,1,1
4,2,0,2,13,2,1,0,0,1
4,2,0,3,19,2,1,0,1,1
4,1,0,1,15,2,2,0,0,1
4,2,0,2,13,2,3,0,0,1
4,1,0,1,1,2,7,0,1,1
4,1,0,4,13,2,1,0,0,1
4,2,0,2,19,2,1,0,1,1
4,1,0,1,5,2,4,0,1,1
4,6,0,7,13,2,5,0,0,1
4,1,0,1,19,2,7,0,1,1
4,2,0,2,25,2,4,0,0,1
4,1,0,2,19,2,2,0,0,1
4,1,1,1,13,2,4,0,0,1
4,1,0,1,21,2,4,0,0,1
4,1,1,1,7,2,6,0,0,1
4,1,0,1,7,2,6,0,0,1
4,2,0,2,13,3,6,0,1,1
4,1,0,1,13,3,1,0,0,1
4,1,0,1,17,3,1,0,0,1
4,2,1,3,15,3,2,0,0,1
4,2,0,2,21,3,4,0,0,1
4,1,1,2,15,3,4,0,0,1
4,1,0,1,5,3,7,0,1,1
4,1,0,3,19,3,1,0,1,1
4,1,1,1,15,3,2,0,0,1
4,3,0,5,13,3,2,0,0,1
4,1,1,1,19,3,3,0,0,1
4,4,0,6,13,3,5,0,0,1
4,1,1,2,19,3,1,0,0,1
4,1,0,1,19,3,1,0,1,1
4,1,0,1,7,3,5,0,0,1
4,3,0,7,25,3,7,0,0,1
4,1,0,1,25,3,7,0,0,1
4,2,0,2,25,3,2,0,0,1
4,1,0,1,15,3,2,0,0,1
4,1,0,4,5,3,3,0,1,1
4,1,0,1,5,3,3,0,0,1
4,2,0,2,19,3,4,0,0,1
4,1,0,1,13,3,4,0,1,1
4,2,0,2,15,3,6,0,0,1
4,1,0,1,19,3,6,0,0,1
4,1,0,3,7,3,7,0,0,1
4,1,0,1,5,3,1,0,0,1
4,1,0,1,13,3,1,0,1,1
4,2,0,2,13,2,6,0,0,1
4,1,0,1,13,2,7,0,1,1
4,1,1,4,13,2,7,0,0,1
4,1,1,1,17,2,7,0,0,1
4,1,0,2,5,2,2,0,0,1
4,2,0,3,5,2,4,0,0,1
4,1,0,2,21,2,2,0,0,1
4,1,1,1,13,2,4,0,0,1
4,1,0,1,13,2,5,0,0,1
4,2,0,2,13,2,6,0,0,1
4,1,0,1,5,2,7,0,0,1
4,2,0,3,13,2,7,0,0,1
4,1,0,2,13,2,5,0,1,1
4,1,0,1,13,2,4,0,0,1
4,2,0,2,19,2,4,0,0,1
4,1,1,1,13,2,3,0,0,1
4,1,0,1,13,3,3,0,1,1
4,1,1,1,13,3,6,0,0,1
4,1,0,1,13,1,5,0,0,1
4,1,1,4,13,2,1,0,0,1
4,2,0,2,12,3,2,0,0,1
4,1,0,2,13,3,2,0,0,1
4,3,0,8,13,3,1,0,1,1
4,1,0,1,25,3,5,0,0,1
4,1,0,1,13,3,1,0,1,1
4,1,0,2,5,3,1,0,0,1
4,2,0,3,19,3,7,0,0,1
4,2,0,4,13,3,3,0,1,1
4,1,0,4,27,3,4,0,1,1
4,1,0,2,15,3,2,0,0,2
4,1,0,1,13,3,2,0,0,1
4,2,0,2,13,3,4,0,0,1
4,1,1,3,7,3,6,0,0,1
4,1,1,2,19,3,2,0,0,1
4,1,0,1,12,2,7,0,1,1
4,1,0,1,21,2,3,0,0,1
4,2,0,2,7,3,6,0,0,1
4,1,0,1,25,3,1,0,1,1
4,1,1,1,13,3,1,0,0,1
4,1,1,1,13,3,2,0,0,1
4,1,0,1,12,3,2,0,0,1
4,2,0,2,13,3,3,0,0,1
4,1,0,2,5,3,6,0,0,1
4,2,1,2,13,3,6,0,0,1
4,1,1,2,13,3,7,0,0,1
4,2,0,3,13,3,1,0,0,1
4,1,0,1,13,3,5,0,1,1
4,1,1,2,13,3,7,0,0,1
4,1,1,3,13,3,7,0,1,1
4,2,0,4,13,3,1,0,1,1
4,1,1,2,13,3,1,0,0,1
4,1,3,1,13,3,3,0,0,2
4,1,1,1,13,3,5,0,0,1
4,1,0,2,1,3,1,0,0,2
4,1,0,2,13,3,1,0,1,1
4,2,0,6,13,3,1,0,0,1
4,2,1,6,23,3,1,0,0,1
4,2,0,2,13,3,4,0,0,1
4,1,0,4,13,3,5,0,1,1
4,1,1,1,13,2,1,0,0,1
4,1,0,2,13,2,1,0,0,1
4,2,0,4,13,4,3,0,1,2
4,2,0,2,13,4,4,0,0,1
4,1,0,1,13,4,4,0,1,1
4,1,1,1,19,4,5,0,0,1
4,1,0,1,25,4,5,0,0,1
4,1,0,2,1,4,5,0,0,1
4,1,0,1,12,4,7,0,0,1
4,3,0,4,25,4,7,0,0,1
4,1,0,2,19,4,7,0,0,1
4,2,0,3,19,4,1,0,1,1
4,1,0,1,19,4,3,0,1,1
4,2,0,8,13,4,4,0,0,1
4,1,1,2,13,4,4,0,0,1
4,2,0,2,19,4,5,0,0,1
4,2,0,2,21,4,7,0,0,1
4,1,0,1,15,4,1,0,1,1
4,2,0,3,13,4,7,0,1,1
4,1,0,20,19,4,7,0,0,5
4,1,0,2,15,4,1,0,1,1
4,2,0,4,27,4,2,0,0,3
4,1,0,1,21,4,4,0,1,1
4,1,0,1,21,4,6,0,1,1
4,1,0,1,13,4,7,0,0,1
4,1,0,2,13,4,1,0,0,1
4,1,0,2,1,2,4,0,0,1
4,1,1,1,15,3,5,0,0,1
4,1,0,2,1,3,2,0,0,2
4,1,1,1,13,4,4,0,0,1
4,2,0,2,13,4,4,0,0,1
4,2,0,2,21,4,2,0,1,1
4,1,0,4,11,4,1,0,0,2
4,2,0,2,13,4,2,0,0,1
4,1,0,1,15,4,6,0,1,1
4,1,0,2,17,4,1,0,0,1
4,1,0,1,25,4,2,0,0,1
4,1,0,1,5,4,3,0,0,1
4,2,0,9,12,4,4,0,0,2
4,2,0,5,13,4,3,0,0,1
4,1,0,1,13,4,7,0,0,1
4,1,1,3,13,4,7,0,1,1
4,3,0,3,13,4,3,0,1,1
4,1,0,1,13,4,7,0,1,1
4,1,0,3,21,4,7,0,1,1
4,2,0,7,13,4,7,0,0,1
4,1,0,9,13,4,2,0,0,1
4,1,0,6,13,4,7,0,1,1
4,1,0,2,15,4,7,0,0,1
4,2,0,1,13,4,5,0,0,1
4,1,0,1,13,2,1,0,1,1
4,1,1,1,13,4,2,0,0,1
4,3,0,5,13,3,6,0,0,1
4,1,0,1,21,4,1,0,0,1
4,1,1,2,13,4,5,0,0,1
4,2,0,7,13,4,6,0,1,2
4,2,0,5,13,4,2,0,1,1
4,1,0,1,13,4,3,0,1,1
4,2,0,2,13,4,3,0,0,1
4,3,1,4,13,4,4,0,0,1
4,1,1,1,13,4,5,0,0,1
4,3,0,3,13,4,6,0,0,1
4,1,1,1,5,4,6,0,0,1
4,1,1,1,13,4,1,0,0,1
4,3,0,4,13,4,4,0,0,1
4,1,0,1,13,4,6,0,1,1
4,2,0,3,15,4,7,0,1,1
4,2,0,1,13,4,4,0,1,1
4,2,0,12,21,4,2,1,0,1
4,1,0,3,21,4,2,0,0,1
4,2,0,4,13,4,7,0,1,1
4,2,0,5,13,4,7,0,1,1
4,2,0,5,13,4,7,0,0,1
4,1,0,1,13,5,4,0,0,1
4,1,0,1,13,5,5,0,0,1
4,2,0,2,13,5,5,0,0,1
4,1,0,1,7,5,6,0,0,1
4,5,0,6,9,5,6,0,1,1
4,2,0,2,15,5,6,0,0,1
4,2,0,6,13,5,7,0,0,1
4,1,0,2,1,5,7,0,1,1
4,1,0,1,3,5,7,0,0,1
4,2,0,2,15,5,1,0,0,1
4,6,0,2,27,5,2,0,0,1
4,1,0,1,15,5,4,0,0,1
4,1,0,1,19,5,5,0,1,1
4,1,0,4,5,5,5,0,1,1
4,2,0,4,15,5,5,0,0,2
4,1,0,1,19,5,6,0,0,1
4,1,0,1,7,5,7,0,1,1
4,1,1,3,13,5,1,0,0,1
4,2,0,9,23,5,1,0,1,2
4,2,0,2,13,5,2,0,0,1
4,2,0,2,13,5,5,0,0,1
4,1,0,1,7,5,4,0,0,1
4,2,0,3,13,5,5,0,0,2
4,5,0,3,13,5,5,0,0,1
4,1,0,1,19,5,7,0,1,1
4,1,0,1,7,5,1,0,0,1
4,2,0,3,13,5,1,0,1,1
4,1,0,1,12,5,2,0,1,1
4,2,0,5,13,5,4,0,0,1
4,1,2,2,19,5,5,0,0,1
4,2,0,2,13,5,7,0,0,1
4,1,0,1,19,5,1,0,1,1
4,2,0,2,3,5,4,0,0,1
4,1,0,3,5,5,4,0,0,1
4,2,0,8,3,5,5,0,0,4
4,1,0,1,7,5,6,0,1,1
4,1,1,2,19,5,6,0,0,1
4,2,0,2,21,5,1,0,0,1
4,1,0,1,21,5,7,0,0,1
4,1,0,2,25,5,3,0,1,1
4,2,0,5,13,5,4,0,0,1
4,1,1,1,13,5,1,0,0,1
4,2,0,2,13,5,1,0,0,1
4,1,0,2,7,5,7,0,1,1
4,1,0,6,13,5,7,0,0,1
4,2,1,2,13,5,3,0,0,1
4,1,0,1,19,5,1,0,0,1
4,2,0,4,12,5,4,0,0,2
4,1,0,2,21,5,7,0,1,1
4,1,0,2,17,6,7,0,1,1
4,1,0,1,19,6,7,0,0,1
4,2,0,2,7,6,1,0,0,1
4,1,0,1,13,6,2,0,1,1
4,1,0,1,23,6,2,0,0,1
4,2,0,2,19,6,3,0,0,1
4,1,0,4,19,6,5,0,1,2
4,2,0,5,13,6,7,0,0,1
4,1,0,1,5,6,7,0,1,1
4,1,1,2,15,6,1,0,0,1
4,1,0,1,5,6,1,0,1,1
4,1,0,1,3,6,3,0,0,1
4,2,0,2,13,6,4,0,0,1
4,1,0,3,13,6,5,0,0,1
4,1,0,1,13,6,5,0,0,1
4,1,0,1,19,6,1,0,0,1
4,2,0,2,13,6,1,0,0,1
4,1,0,1,21,6,2,0,0,1
4,2,0,6,5,6,2,0,0,1
4,1,0,1,5,6,2,0,1,1
4,1,0,2,27,6,6,0,1,1
4,1,0,2,25,6,5,0,1,1
4,1,0,1,3,6,6,0,1,1
4,1,0,2,27,6,6,0,0,1
4,1,1,1,19,6,6,0,0,1
4,1,0,2,25,6,7,0,0,1
4,2,0,4,19,6,1,0,1,2
4,1,0,1,13,6,3,0,0,1
4,2,0,2,13,5,6,0,1,1
4,2,0,3,13,5,5,0,0,1
4,1,0,7,17,5,7,0,0,1
4,1,1,1,13,5,1,0,1,1
4,1,0,1,999,5,3,0,0,1
4,2,0,4,25,5,4,0,0,1
4,2,0,3,13,5,4,0,0,1
4,1,1,1,19,5,5,0,1,1
4,1,0,5,17,5,1,0,1,1
4,2,0,2,13,5,5,0,0,1
4,1,1,1,13,5,5,0,0,1
4,2,0,2,13,5,6,0,0,1
4,2,0,2,13,5,7,0,1,1
4,1,0,1,17,5,1,0,1,1
4,1,2,1,13,5,1,0,0,1
4,1,2,2,13,5,2,0,1,1
4,2,0,3,13,5,2,0,0,1
4,1,1,1,13,5,3,0,0,1
4,1,1,1,13,5,1,0,1,1
4,1,1,1,13,5,6,0,0,1
4,1,0,1,13,5,1,0,0,1
4,1,0,2,13,5,1,0,0,1
4,1,0,1,21,5,2,0,1,1
4,1,1,2,13,5,6,0,0,1
4,1,0,1,13,5,7,0,0,1
4,2,0,5,19,5,2,0,0,1
4,1,0,3,21,6,2,0,0,1
4,3,1,8,13,6,5,0,0,1
4,1,0,4,13,5,6,0,1,1
4,2,0,2,13,6,2,0,1,1
4,1,1,2,13,6,1,0,0,1
4,2,0,2,13,6,7,0,1,1
4,4,0,11,25,5,7,0,0,2
4,1,1,1,19,7,4,0,0,1
4,1,0,1,17,7,4,0,0,1
4,1,0,2,5,7,5,0,1,1
4,1,1,1,13,7,6,0,0,1
4,1,0,2,15,7,7,0,0,2
4,1,0,3,15,7,7,0,0,1
4,2,0,5,13,7,1,0,0,1
4,3,1,1,15,7,1,0,0,1
4,2,1,10,19,7,1,0,0,1
4,1,1,1,5,7,2,0,0,1
4,1,1,1,5,7,3,0,0,1
4,1,1,1,13,7,3,0,0,1
4,2,0,4,13,7,6,0,0,1
4,1,0,6,17,7,1,0,0,1
4,1,1,1,19,7,2,0,0,1
4,1,0,2,25,7,4,0,1,1
4,2,0,7,15,7,1,0,0,1
4,2,0,3,15,7,1,0,1,1
4,2,0,2,13,7,2,0,0,1
4,2,1,1,13,7,3,0,0,1
4,2,0,5,15,7,1,0,0,1
4,2,0,2,15,7,2,0,1,1
4,1,0,2,17,2,1,0,0,1
4,1,0,1,25,6,4,0,0,1
4,3,0,3,13,6,5,0,1,1
4,1,0,5,13,7,5,0,0,1
4,1,0,2,19,6,1,0,1,1
4,2,0,2,13,7,5,0,0,1
4,1,0,1,19,7,6,0,0,1
4,1,0,5,12,7,6,0,0,1
4,2,0,2,25,4,1,0,1,1
4,2,0,3,13,6,4,0,0,1
4,2,0,4,13,6,4,0,1,3
4,1,0,2,1,6,6,0,1,2
4,1,0,2,3,6,7,0,0,1
4,2,0,3,15,6,1,0,0,1
4,1,0,1,5,6,1,0,0,1
4,1,1,1,13,6,4,0,0,1
4,1,1,1,1,6,7,0,0,1
4,1,0,1,13,6,7,0,1,1
4,1,0,2,17,6,7,0,1,1
4,1,1,1,17,6,3,0,0,1
4,2,0,11,13,6,5,0,1,1
4,1,0,5,27,6,6,0,1,1
4,1,0,1,13,6,4,0,0,1
4,1,1,1,27,6,6,0,0,1
4,1,0,2,19,6,7,0,0,1
4,1,0,1,19,6,7,0,0,1
4,1,1,1,5,6,4,0,0,1
4,1,0,1,5,6,1,0,0,1
4,1,0,1,13,7,3,0,0,1
4,1,1,1,13,7,7,0,1,1
4,1,1,1,21,7,5,0,0,1
4,2,0,4,13,7,3,0,0,1
4,1,1,1,13,7,5,0,0,1
4,2,0,2,13,7,3,0,0,1
4,1,0,1,1,7,2,0,0,1
4,3,1,2,13,5,5,0,1,1
4,1,0,4,12,6,2,0,0,1
4,2,0,2,13,7,4,0,0,1
4,2,0,3,13,7,4,0,0,1
4,1,0,2,17,7,2,0,0,1
4,2,0,3,19,7,7,0,0,1
4,2,0,4,13,7,4,0,0,1
4,1,1,1,13,7,2,0,0,1
4,2,0,5,7,7,5,0,0,1
4,1,0,1,21,8,5,0,1,1
4,1,0,1,27,8,5,0,1,1
4,1,0,1,7,8,6,0,0,1
4,3,0,4,13,8,4,0,0,1
4,1,1,1,13,8,4,0,0,1
4,1,1,1,13,8,4,0,0,1
4,1,0,2,3,8,5,0,1,2
4,2,0,2,23,8,6,0,0,1
4,1,1,3,19,8,6,0,0,1
4,1,1,1,13,8,2,0,0,1
4,2,0,2,19,8,2,0,0,1
4,2,0,2,13,8,3,0,1,1
4,1,0,1,21,8,3,0,0,1
4,1,1,1,13,8,3,0,0,1
4,1,0,3,5,8,5,0,0,1
4,2,0,2,13,8,6,0,1,1
4,1,1,1,13,8,2,0,0,1
4,1,0,1,25,8,3,0,0,1
4,1,0,1,25,8,7,0,0,1
4,1,0,1,5,8,3,0,0,1
4,1,0,1,5,8,7,0,0,1
4,1,1,1,19,8,1,0,0,1
4,2,0,6,5,8,6,0,0,1
4,2,0,2,17,8,7,0,1,1
4,1,0,1,19,7,6,0,1,1
4,2,0,2,13,7,4,0,0,1
4,2,0,4,13,7,7,0,0,1
4,2,0,2,21,7,7,0,1,1
4,2,0,3,19,7,7,0,0,1
4,1,1,1,19,8,7,0,0,1
4,2,0,3,13,8,3,0,0,2
4,2,0,1,13,8,3,0,0,1
4,1,0,7,13,8,7,0,0,1
4,1,0,1,13,8,6,0,1,1
4,2,0,2,13,7,2,0,0,1
4,1,2,1,13,7,4,0,0,1
4,1,1,1,13,7,7,0,0,1
4,2,0,1,13,7,7,0,0,1
4,1,0,1,11,7,1,0,1,1
4,1,2,1,13,7,3,0,0,1
4,2,0,4,17,7,4,0,1,1
4,2,0,3,13,7,5,0,0,1
4,1,0,2,21,7,1,0,0,1
4,1,1,2,9,7,2,0,1,1
4,2,0,6,13,7,2,0,0,1
4,1,1,2,13,7,3,0,0,1
4,1,1,1,17,7,7,0,0,1
4,1,1,4,13,7,7,0,0,1
4,2,0,3,13,7,2,0,1,1
4,1,0,2,17,7,2,0,0,1
4,1,0,3,17,7,3,0,0,1
4,4,0,11,13,8,1,0,0,1
4,1,0,2,13,8,2,0,1,1
4,4,0,4,13,7,5,0,1,1
4,2,0,3,21,8,7,0,0,1
4,2,0,3,15,8,5,0,0,1
4,1,1,1,13,8,2,0,0,1
4,2,0,2,13,8,5,0,0,1
4,3,0,6,19,8,7,0,0,1
4,1,1,1,27,8,7,0,0,1
4,2,0,3,19,9,1,0,1,1
4,1,0,1,15,9,1,0,1,1
4,2,0,4,13,9,4,0,0,3
4,5,0,9,13,9,7,0,0,1
4,2,0,2,19,9,7,0,1,1
4,2,0,4,13,9,7,0,0,1
4,1,0,1,13,9,6,0,1,1
4,1,0,9,13,9,1,0,0,1
4,3,0,5,21,9,3,0,0,2
4,1,0,1,27,9,5,0,1,1
4,2,1,2,15,9,6,0,0,1
4,1,1,1,19,9,6,0,0,1
4,3,0,3,13,9,7,0,1,1
4,1,0,3,13,9,6,0,1,1
4,2,0,6,13,9,7,0,0,1
4,1,0,5,15,9,7,0,0,2
4,1,1,1,15,9,1,0,0,1
4,2,0,4,19,9,1,0,1,1
4,2,0,6,13,9,1,0,0,1
4,3,0,5,19,9,2,0,0,1
4,1,0,3,13,9,2,0,0,1
4,1,1,1,5,9,2,0,0,1
4,3,1,4,25,9,4,0,0,1
4,2,0,3,15,9,4,0,0,1
4,1,1,1,13,9,5,0,0,1
4,1,1,1,13,9,6,0,0,1
4,1,0,1,7,9,7,0,0,1
4,1,0,1,19,9,1,0,1,1
4,1,0,1,25,9,1,0,0,1
4,1,0,2,13,9,6,0,1,1
4,1,0,1,13,9,1,0,1,1
4,1,1,1,1,7,7,0,0,1
4,1,0,1,13,9,1,0,0,1
4,1,0,1,7,9,7,0,1,1
4,2,0,2,19,3,7,0,1,1
4,2,0,4,13,7,5,0,1,1
4,1,0,1,15,8,7,0,1,1
4,1,0,13,21,8,7,0,0,1
4,3,0,5,15,8,7,0,0,1
4,1,0,2,21,8,1,0,0,1
4,2,0,3,21,9,5,0,0,1
4,1,1,1,13,8,2,0,0,1
4,3,0,4,13,9,7,0,0,1
4,1,3,1,19,9,1,0,0,1
4,1,1,1,13,8,5,0,0,1
4,2,0,9,13,8,7,0,0,1
4,2,0,5,1,8,1,0,0,1
4,1,0,1,13,8,1,0,1,1
4,1,0,1,5,8,2,0,0,1
4,2,0,8,13,8,2,0,0,4
4,2,0,4,13,8,3,0,0,1
4,1,1,1,5,8,6,0,0,1
4,1,0,9,21,8,7,0,0,1
4,2,0,2,13,8,1,0,1,1
4,1,0,1,5,8,3,0,0,1
4,1,1,2,13,8,3,0,0,1
4,1,1,1,17,8,5,0,0,1
4,2,0,2,13,8,6,0,0,1
4,1,1,1,13,8,6,0,1,1
4,1,0,1,13,8,7,0,1,1
4,3,0,6,13,8,7,0,0,2
4,3,0,5,13,8,5,0,0,1
4,1,1,1,13,8,6,0,0,1
4,2,0,3,13,8,7,0,1,1
4,2,0,3,13,8,1,0,2,1
4,1,0,2,13,8,4,0,0,1
4,2,0,3,13,8,5,0,1,2
4,1,1,1,13,8,5,0,0,1
4,2,1,3,13,8,6,0,0,1
4,1,0,5,13,9,1,0,1,1
4,1,0,1,27,9,4,0,0,1
4,1,0,1,13,9,7,0,0,1
4,2,0,3,27,9,7,0,1,1
4,2,0,5,13,9,2,0,0,1
4,3,0,4,13,7,1,0,1,1
4,2,0,2,21,9,2,0,0,1
4,1,1,1,21,9,5,0,0,1
4,1,0,1,19,9,2,0,0,1
4,2,0,2,21,9,4,0,0,1
4,2,0,5,17,10,4,0,0,1
4,2,0,11,21,10,4,0,0,1
4,1,0,5,19,10,7,0,1,1
4,1,0,1,25,10,7,0,0,1
4,1,1,1,19,10,7,0,0,1
4,2,0,3,13,10,1,0,1,1
4,1,0,1,19,10,3,0,0,1
4,1,1,1,13,10,3,0,0,1
4,2,0,2,13,10,5,0,0,1
4,2,0,4,7,10,2,0,0,1
4,1,0,1,25,10,6,0,0,1
4,1,1,1,27,10,6,0,0,1
